dateObserved,temperature,relativeHumidity
2025-01-13T12:07Z,2.409018,51.509346
2025-01-13T12:17Z,2.1046007,52.295185
2025-01-13T12:27Z,2.2087433,52.136875
2025-01-13T12:37Z,2.2140841,52.113983
2025-01-13T12:57Z,2.0645456,51.902267
2025-01-13T13:07Z,2.1980622,52.157856
2025-01-13T13:17Z,1.9176775,52.104446
2025-01-13T13:27Z,1.9176775,52.504997
2025-01-13T13:37Z,1.7521172,53.088654
2025-01-13T13:47Z,1.5491722,53.73144
2025-01-13T13:57Z,1.9764248,53.523537
2025-01-13T14:07Z,1.9951171,53.10582
2025-01-13T14:17Z,1.9363699,52.709087
2025-01-13T14:37Z,1.7067215,52.909363
2025-01-13T14:47Z,1.7708095,53.575035
2025-01-13T14:57Z,2.0565348,53.46441
2025-01-13T15:07Z,1.5278096,53.7467
2025-01-13T15:17Z,1.2180514,54.67178
2025-01-13T15:27Z,1.2981613,54.393303
2025-01-13T15:47Z,1.482414,55.264973
2025-01-13T15:57Z,1.3061723,56.151905
2025-01-13T16:07Z,0.6973373,57.61486
2025-01-13T16:17Z,0.7721065,57.65492
2025-01-13T16:27Z,0.51575494,57.971542
2025-01-13T16:37Z,0.7427329,58.188984
2025-01-13T16:47Z,0.68398565,58.129856
2025-01-13T16:57Z,0.5237659,58.25765
2025-01-13T17:07Z,0.6893263,58.251926
2025-01-13T17:17Z,0.7213703,58.8909
2025-01-13T17:27Z,0.4303044,59.88655
2025-01-13T17:37Z,0.51575494,59.440224
2025-01-13T17:47Z,0.3929198,59.66148
2025-01-13T17:57Z,0.2059968,60.205082
2025-01-13T18:07Z,0.2540627,59.936142
2025-01-13T18:17Z,0.43297476,59.55848
2025-01-13T18:27Z,0.18196383,60.38247
2025-01-13T18:37Z,0.30479896,60.086823
2025-01-13T18:47Z,0.11787594,60.74487
2025-01-13T18:57Z,-0.111772336,61.473488
2025-01-13T19:07Z,-0.08773938,61.62417
2025-01-13T19:17Z,-0.15716793,62.116272
2025-01-13T19:27Z,-0.31738767,62.669415
2025-01-13T19:37Z,-0.7125963,63.802395
2025-01-13T19:57Z,-0.8861677,64.786606
2025-01-13T20:07Z,-0.66720074,63.918747
2025-01-13T20:17Z,-0.8381018,64.34409
2025-01-13T20:27Z,-0.8861677,64.69695
2025-01-13T20:37Z,-0.89684904,65.03075
2025-01-13T20:47Z,-0.7927062,64.10376
2025-01-13T20:57Z,-1.1184863,64.815216
2025-01-13T21:07Z,-1.433585,65.91768
2025-01-13T21:17Z,-1.4282445,65.98253
2025-01-13T21:27Z,-1.5350575,65.75937
2025-01-13T21:37Z,-1.6231785,66.215225
2025-01-13T21:47Z,-1.537728,66.0016
2025-01-13T21:57Z,-1.6498817,65.978714
2025-01-13T22:07Z,-1.8528267,66.981995
2025-01-13T22:17Z,-1.7887388,67.07927
2025-01-13T22:27Z,-1.6952773,66.73594
2025-01-13T22:37Z,-1.8287938,66.83322
2025-01-13T22:47Z,-1.9729916,67.76021
2025-01-13T22:57Z,-1.8234531,67.72968
2025-01-13T23:07Z,-1.7593652,67.374916
2025-01-13T23:17Z,-1.724651,67.1136
2025-01-13T23:27Z,-1.9008926,67.14984
2025-01-13T23:37Z,-1.9970245,67.35775
2025-01-13T23:47Z,-2.2159915,68.19508
2025-01-13T23:57Z,-2.098497,67.81743
2025-01-14T00:07Z,-2.138552,67.8613
2025-01-14T00:17Z,-2.1972992,68.4831
2025-01-14T00:37Z,-2.4002442,68.57084
2025-01-14T00:47Z,-2.5711453,69.06485
2025-01-14T00:57Z,-2.7233539,69.3605
2025-01-14T01:07Z,-2.7927825,69.38911
2025-01-14T01:17Z,-2.830167,69.21362
2025-01-14T01:37Z,-2.910277,69.84306
2025-01-14T01:47Z,-3.2387273,70.15587
2025-01-14T01:57Z,-3.276112,69.978485
2025-01-14T02:07Z,-3.1799803,69.6981
2025-01-14T02:17Z,-3.26009,69.43679
2025-01-14T02:27Z,-3.4256504,70.45342
2025-01-14T02:37Z,-3.4657054,70.02617
2025-01-14T02:47Z,-3.4283206,70.136795
2025-01-14T02:57Z,-3.5831997,70.84825
2025-01-14T03:07Z,-3.455024,70.773865
2025-01-14T03:17Z,-3.3802547,70.3962
2025-01-14T03:27Z,-3.511101,70.28367
2025-01-14T03:57Z,-3.6232548,70.318
2025-01-14T04:07Z,-3.2867932,70.61936
2025-01-14T04:17Z,-3.2734418,70.55451
2025-01-14T04:27Z,-3.5938811,70.82155
2025-01-14T04:37Z,-3.6312656,71.26978
2025-01-14T04:47Z,-3.268101,70.29893
2025-01-14T04:57Z,-3.2787824,70.31228
2025-01-14T05:07Z,-3.276112,70.43244
2025-01-14T05:27Z,-3.137255,70.33135
2025-01-14T05:37Z,-3.0838482,69.762955
2025-01-14T05:47Z,-2.9770353,70.144424
2025-01-14T05:57Z,-3.049134,69.684746
2025-01-14T06:07Z,-2.9369802,69.55695
2025-01-14T06:17Z,-2.9530022,69.55886
2025-01-14T06:37Z,-2.7927825,69.67902
2025-01-14T06:47Z,-2.5337605,69.240326
2025-01-14T06:57Z,-2.6405737,69.34905
2025-01-14T07:07Z,-2.8168154,69.76868
2025-01-14T07:17Z,-2.4589913,69.12779
2025-01-14T07:27Z,-2.3735409,68.7158
2025-01-14T07:37Z,-2.5417717,68.82071
2025-01-14T07:47Z,-2.5738156,68.299995
2025-01-14T07:57Z,-2.3762112,68.401085
2025-01-14T08:07Z,-2.1732662,67.66865
2025-01-14T08:17Z,-2.1839476,67.61906
2025-01-14T08:27Z,-2.2880902,67.64576
2025-01-14T08:37Z,-2.0157168,67.44167
2025-01-14T08:47Z,-1.7860686,66.888535
2025-01-14T08:57Z,-1.6205081,66.457466
2025-01-14T09:07Z,-1.4229038,66.3888
2025-01-14T09:17Z,-1.1852446,65.90051
2025-01-14T09:27Z,-1.4415962,66.03021
2025-01-14T09:37Z,-1.0944533,64.85336
2025-01-14T09:47Z,-0.94491494,65.0193
2025-01-14T09:57Z,-1.0196842,65.25773
2025-01-14T10:07Z,-0.68589306,65.33784
2025-01-14T10:17Z,-0.9956512,66.35638
2025-01-14T10:27Z,-0.4776074,65.692604
2025-01-14T10:37Z,-0.49362937,65.082245
2025-01-14T10:47Z,-0.20523384,64.65499
2025-01-14T10:57Z,-0.45357442,64.03891
2025-01-14T11:07Z,-0.12245365,63.70512
2025-01-14T11:17Z,0.11787594,64.13237
2025-01-14T11:27Z,0.016403448,63.68414
2025-01-14T11:47Z,0.1045243,64.07706
2025-01-14T11:57Z,0.3555352,63.57351
2025-01-14T12:07Z,0.64927137,62.35088
2025-01-14T12:17Z,0.75608456,61.607002
2025-01-14T12:27Z,1.0498207,61.380028
2025-01-14T12:37Z,1.0204471,61.73289
2025-01-14T12:47Z,1.1112382,61.156864
2025-01-14T12:57Z,1.9283589,59.344852
2025-01-14T13:07Z,2.0084689,59.19417
2025-01-14T13:17Z,1.7200732,60.054398
2025-01-14T13:27Z,2.3956664,57.71214
2025-01-14T13:37Z,2.5879302,57.269627
2025-01-14T13:47Z,2.2835126,58.478905
2025-01-14T13:57Z,2.5932708,57.906693
2025-01-14T14:07Z,2.9884794,56.6936
2025-01-14T14:17Z,3.375677,55.42138
2025-01-14T14:37Z,2.4677653,57.672085
2025-01-14T14:47Z,3.1940947,55.83337
2025-01-14T14:57Z,2.8095675,56.84428
2025-01-14T15:07Z,2.5879302,57.52903
2025-01-14T15:17Z,2.4383917,58.484627
2025-01-14T15:27Z,2.0859082,59.396355
2025-01-14T15:37Z,2.1339743,60.01053
2025-01-14T15:57Z,1.7521172,61.135883
2025-01-14T16:07Z,1.8215457,60.65141
2025-01-14T16:17Z,1.3942931,61.6833
2025-01-14T16:27Z,1.2447547,63.03563
2025-01-14T16:57Z,0.47302967,64.5539
2025-01-14T17:07Z,0.18463416,65.65446
2025-01-14T17:17Z,-0.0022888533,66.42123
2025-01-14T17:27Z,-0.08239872,66.39262
2025-01-14T17:47Z,-0.19722286,66.3373
2025-01-14T17:57Z,-0.37346455,66.566185
2025-01-14T18:07Z,-0.37880522,66.01877
2025-01-14T18:27Z,-0.8300908,67.390175
2025-01-14T18:37Z,-1.2146181,68.49073
2025-01-14T18:47Z,-1.3374532,68.31716
2025-01-14T18:57Z,-1.3855191,68.87602
2025-01-14T19:07Z,-1.4549477,68.87221
2025-01-14T19:17Z,-1.4682994,68.43923
2025-01-14T19:37Z,-1.7513542,69.484474
2025-01-14T19:47Z,-1.8635081,69.26322
2025-01-14T19:57Z,-1.9916838,69.663765
2025-01-14T20:07Z,-2.1332114,69.55695
2025-01-14T20:17Z,-2.0370793,69.82971
2025-01-14T20:27Z,-2.1438925,69.6733
2025-01-14T20:37Z,-2.2507057,69.835434
2025-01-14T20:57Z,-2.2800794,70.209274
2025-01-14T21:07Z,-2.3762112,69.6466
2025-01-14T21:27Z,-2.6112,70.11009
2025-01-14T21:37Z,-2.6325626,69.8011
2025-01-14T21:47Z,-2.8007934,69.99565
2025-01-14T21:57Z,-2.9236286,69.942245
2025-01-14T22:07Z,-2.9716945,70.215
2025-01-14T22:17Z,-3.121233,70.53353
2025-01-14T22:37Z,-2.9316397,70.53925
2025-01-14T22:57Z,-2.7927825,72.29595
2025-01-14T23:07Z,-2.7767606,71.46815
2025-01-14T23:17Z,-2.7500572,72.109024
2025-01-14T23:27Z,-2.464332,73.37743
2025-01-14T23:37Z,-2.2720683,73.29351
2025-01-14T23:47Z,-2.138552,73.13138
2025-01-14T23:57Z,-2.106508,73.2649
2025-01-15T00:07Z,-2.1919584,73.577705
2025-01-15T00:17Z,-2.1519036,73.91722
2025-01-15T00:47Z,-2.0771344,74.430305
2025-01-15T00:57Z,-2.0130465,74.05455
2025-01-15T01:07Z,-1.9302663,74.52949
2025-01-15T01:17Z,-1.8234531,74.56954
2025-01-15T01:27Z,-1.6899366,74.39788
2025-01-15T01:47Z,-1.7540246,73.985886
2025-01-15T01:57Z,-1.7780576,73.64637
2025-01-15T02:17Z,-1.9596399,73.736015
2025-01-15T02:37Z,-2.3655298,73.943924
2025-01-15T02:47Z,-2.357519,73.89624
2025-01-15T03:07Z,-2.2346838,73.07416
2025-01-15T03:17Z,-2.512398,73.318306
2025-01-15T03:27Z,-2.5230792,73.055084
2025-01-15T03:37Z,-2.6646068,72.74227
2025-01-15T03:47Z,-2.643244,72.086136
2025-01-15T03:57Z,-2.5257497,71.5082
2025-01-15T04:07Z,-2.5577936,71.86107
2025-01-15T04:17Z,-2.2640574,71.86488
2025-01-15T04:27Z,-2.0851452,71.60548
2025-01-15T04:37Z,-2.1972992,71.821014
2025-01-15T04:47Z,-2.074464,72.202484
2025-01-15T04:57Z,-1.6525521,71.75235
2025-01-15T05:07Z,-1.8020905,72.01175
2025-01-15T05:17Z,-1.5804532,71.498665
2025-01-15T05:37Z,-1.3241016,71.49676
2025-01-15T05:47Z,-1.1371787,71.275505
2025-01-15T05:57Z,-0.8007172,70.92073
2025-01-15T06:07Z,-0.8461128,70.62699
2025-01-15T06:17Z,-1.1612116,70.49729
2025-01-15T06:27Z,-0.8941787,70.007095
2025-01-15T06:37Z,-0.68589306,69.906006
2025-01-15T06:47Z,-0.45624477,69.32998
2025-01-15T06:57Z,-0.47493705,69.55695
2025-01-15T07:07Z,-0.3574426,69.391014
2025-01-15T07:17Z,-0.30403602,69.71526
2025-01-15T07:27Z,-0.35210192,70.57549
2025-01-15T07:37Z,-0.12245365,70.394295
2025-01-15T07:47Z,0.088502325,69.71526
2025-01-15T07:57Z,0.3555352,69.24414
2025-01-15T08:07Z,0.51575494,68.866486
2025-01-15T08:17Z,0.67063403,68.73296
2025-01-15T08:27Z,0.9483482,68.200806
2025-01-15T08:37Z,1.1326009,67.42451
2025-01-15T08:47Z,1.1753261,67.28718
2025-01-15T08:57Z,1.1699855,67.14412
2025-01-15T09:07Z,1.2981613,66.724495
2025-01-15T09:17Z,1.6453041,66.22667
2025-01-15T09:27Z,1.6479744,67.02205
2025-01-15T09:37Z,1.3061723,68.61471
2025-01-15T09:47Z,1.5678645,67.361565
2025-01-15T10:07Z,2.0378423,65.76128
2025-01-15T10:17Z,2.409018,64.39178
2025-01-15T10:27Z,2.8522928,63.76997
2025-01-15T10:47Z,2.9591057,63.825283
2025-01-15T11:07Z,3.5759518,62.0972
2025-01-15T11:17Z,4.478523,60.38056
2025-01-15T11:27Z,4.7989626,58.536125
2025-01-15T11:37Z,5.3437095,56.308308
2025-01-15T11:47Z,5.557336,56.516212
2025-01-15T11:57Z,6.4839396,53.712368
2025-01-15T12:17Z,7.1942472,51.835506
2025-01-15T12:27Z,7.2636757,51.539864
2025-01-15T12:37Z,7.6802473,50.60334
2025-01-15T12:57Z,8.307775,51.444496
2025-01-15T13:07Z,8.937972,52.13306
2025-01-15T13:17Z,9.397268,54.841534
2025-01-15T13:27Z,8.638895,57.51377
2025-01-15T13:37Z,7.728313,60.44541
2025-01-15T13:47Z,8.219654,59.70535
2025-01-15T13:57Z,8.144884,59.85603
2025-01-15T14:07Z,7.8671703,61.185474
2025-01-15T14:17Z,7.204929,62.27077
2025-01-15T14:27Z,7.7576866,61.31708
2025-01-15T14:37Z,7.6935987,60.92607
2025-01-15T14:47Z,7.7790494,60.573204
2025-01-15T15:07Z,6.775006,62.35088
2025-01-15T15:17Z,6.168841,63.63455
2025-01-15T15:37Z,5.5386434,65.02312
2025-01-15T15:47Z,5.1594567,66.47654
2025-01-15T15:57Z,4.70016,67.33868
2025-01-15T16:07Z,4.6387424,67.72205
2025-01-15T16:17Z,4.398413,68.75777
2025-01-15T16:37Z,4.3129625,68.98093
2025-01-15T16:47Z,4.61738,67.81743
2025-01-15T17:07Z,4.107347,69.211716
2025-01-15T17:17Z,4.0859847,69.95178
2025-01-15T17:27Z,3.8189516,70.76433
2025-01-15T17:37Z,3.8830397,70.54688
2025-01-15T17:47Z,4.13138,70.09102
2025-01-15T17:57Z,4.2168307,69.27848
2025-01-15T18:07Z,4.3877316,68.824524
2025-01-15T18:17Z,4.6227207,68.28092
2025-01-15T18:27Z,4.6227207,68.03868
2025-01-15T18:37Z,4.822995,67.27955
2025-01-15T18:47Z,4.609369,67.92996
2025-01-15T18:57Z,4.6627755,68.029144
2025-01-15T19:07Z,4.7108417,67.353935
2025-01-15T19:27Z,4.275578,68.603264
2025-01-15T19:37Z,4.21149,68.60517
2025-01-15T19:38Z,4.21149,68.60517
2025-01-15T19:57Z,4.398413,68.151215
2025-01-15T20:07Z,4.3556876,68.81308
2025-01-15T20:27Z,4.4117646,68.13023
2025-01-15T20:37Z,4.4010835,68.04631
2025-01-15T20:47Z,4.3690395,68.20653
2025-01-15T20:57Z,4.315633,68.04822
2025-01-15T21:07Z,4.2221713,67.94331
2025-01-15T21:17Z,4.296941,67.540855
2025-01-15T21:37Z,3.928435,68.0177
2025-01-15T21:47Z,4.163424,67.33486
2025-01-15T21:57Z,4.107347,67.43023
2025-01-15T22:07Z,3.9364462,67.97002
2025-01-15T22:17Z,3.9150836,67.63622
2025-01-15T22:27Z,4.1180286,67.19562
2025-01-15T22:37Z,3.6907759,68.450676
2025-01-15T22:47Z,3.8162813,67.7335
2025-01-15T23:07Z,3.72549,68.48501
2025-01-15T23:17Z,3.976501,68.03677
2025-01-15T23:27Z,3.9818418,68.551765
2025-01-15T23:37Z,3.7655451,69.36431
2025-01-15T23:47Z,3.9684901,68.64332
2025-01-15T23:57Z,4.0592813,68.250404
2025-01-16T00:07Z,4.0913253,67.66102
2025-01-16T00:17Z,4.043259,67.73159
2025-01-16T00:27Z,3.9818418,68.1474
2025-01-16T00:37Z,3.9230945,68.77684
2025-01-16T00:47Z,4.1741056,68.11879
2025-01-16T00:57Z,3.9230945,69.247955
2025-01-16T01:17Z,3.8509955,70.34661
2025-01-16T01:37Z,3.7121387,70.97795
2025-01-16T01:47Z,3.5252156,71.69131
2025-01-16T01:57Z,3.8029296,70.66132
2025-01-16T02:07Z,3.5172045,70.997025
2025-01-16T02:17Z,3.714809,70.85588
2025-01-16T02:47Z,3.5172045,70.81583
2025-01-16T02:57Z,3.4023805,70.7338
2025-01-16T03:07Z,3.5145342,70.12535
2025-01-16T03:17Z,3.5465782,70.49348
2025-01-16T03:37Z,3.7655451,69.27657
2025-01-16T03:47Z,3.47982,70.38285
2025-01-16T04:07Z,3.5706112,70.15968
2025-01-16T04:17Z,3.463798,70.421
2025-01-16T04:27Z,3.682765,69.86023
2025-01-16T04:37Z,3.7335012,69.58747
2025-01-16T04:47Z,3.674754,69.61036
2025-01-16T05:07Z,3.674754,68.59945
2025-01-16T05:17Z,3.9578087,67.47028
2025-01-16T05:27Z,4.0032043,67.754486
2025-01-16T05:37Z,3.8963912,67.46647
2025-01-16T05:57Z,3.8963912,67.28718
2025-01-16T06:07Z,4.1367207,66.545204
2025-01-16T06:27Z,4.3049517,66.314415
2025-01-16T06:37Z,4.4117646,65.93103
2025-01-16T06:47Z,4.235523,65.540016
2025-01-16T06:57Z,4.3102922,65.21385
2025-01-16T07:07Z,4.462501,64.75227
2025-01-16T07:17Z,4.275578,65.526665
2025-01-16T07:37Z,4.6227207,64.32502
2025-01-16T07:47Z,4.601358,64.349815
2025-01-16T07:57Z,4.395743,64.85527
2025-01-16T08:07Z,4.545281,64.46616
2025-01-16T08:17Z,4.5346,63.93019
2025-01-16T08:47Z,4.649424,63.184406
2025-01-16T08:57Z,4.5479517,63.150074
2025-01-16T09:07Z,4.8149843,62.146793
2025-01-16T09:17Z,4.8737316,62.039978
2025-01-16T09:27Z,4.633402,62.352787
2025-01-16T09:47Z,4.769589,61.837795
2025-01-16T09:57Z,4.7856107,61.330433
2025-01-16T10:07Z,4.732204,61.893112
2025-01-16T10:17Z,4.3850613,62.46723
2025-01-16T10:27Z,4.61738,61.4506
2025-01-16T11:17Z,4.988556,59.787365
2025-01-16T11:27Z,5.3517203,59.45739
2025-01-16T11:47Z,5.6828413,57.60914
2025-01-16T11:57Z,5.762951,57.50042
2025-01-16T12:07Z,5.648127,59.71107
2025-01-16T12:17Z,5.6961927,59.87129
2025-01-16T12:27Z,5.4985886,59.79118
2025-01-16T12:37Z,5.7816434,59.476463
2025-01-16T12:47Z,5.690852,59.270466
2025-01-16T12:57Z,6.2863355,56.956818
2025-01-16T13:17Z,5.949874,58.25765
2025-01-16T13:27Z,6.3824673,57.00641
2025-01-16T13:37Z,6.884489,55.589226
2025-01-16T13:47Z,6.2996874,56.994965
2025-01-16T13:57Z,6.2676435,56.674526
2025-01-16T14:07Z,5.8937974,57.416496
2025-01-16T14:17Z,6.411841,56.144276
2025-01-16T14:37Z,5.6935225,58.05356
2025-01-16T14:57Z,5.5973907,58.345387
2025-01-16T15:07Z,5.250248,59.211338
2025-01-16T15:17Z,5.373083,58.871822
2025-01-16T15:27Z,4.932479,59.569923
2025-01-16T15:37Z,5.1087203,59.468834
2025-01-16T15:47Z,4.8149843,60.325245
2025-01-16T15:57Z,4.3610287,61.58602
2025-01-16T16:07Z,4.1153584,62.45388
2025-01-16T16:17Z,4.4438086,61.3476
2025-01-16T16:27Z,4.235523,61.612724
2025-01-16T16:47Z,4.283589,61.43725
2025-01-16T16:57Z,4.171435,61.627987
2025-01-16T17:07Z,4.163424,61.746243
2025-01-16T17:17Z,4.259556,61.803463
2025-01-16T17:27Z,4.120699,62.051422
2025-01-16T17:37Z,3.9871824,62.36614
2025-01-16T17:47Z,4.2488747,61.5803
2025-01-16T17:57Z,4.29427,61.837795
2025-01-16T18:07Z,4.3102922,61.757687
2025-01-16T18:27Z,4.144732,62.83726
2025-01-16T18:37Z,4.198138,62.827724
2025-01-16T18:57Z,4.414435,61.916
2025-01-16T19:07Z,4.1580834,62.585487
2025-01-16T19:17Z,3.837644,63.474327
2025-01-16T19:27Z,3.960479,63.25307
2025-01-16T19:37Z,4.1500726,62.543526
2025-01-16T19:47Z,4.1821165,62.35851
2025-01-16T19:57Z,4.235523,62.450066
2025-01-16T20:07Z,4.144732,63.02037
2025-01-16T20:17Z,4.3850613,62.226902
2025-01-16T20:27Z,4.5960174,61.835888
2025-01-16T20:37Z,4.4090943,62.96315
2025-01-16T20:47Z,4.414435,63.13863
2025-01-16T21:07Z,4.0939956,63.993134
2025-01-16T21:17Z,4.0379186,64.62447
2025-01-16T21:27Z,4.123369,64.35554
2025-01-16T21:37Z,4.1607537,63.98741
2025-01-16T21:57Z,3.8403144,64.96208
2025-01-16T22:17Z,3.9978638,64.46998
2025-01-16T22:27Z,3.869688,64.46998
2025-01-16T22:37Z,3.8269627,64.5272
2025-01-16T22:47Z,3.8323033,65.00595
2025-01-16T22:57Z,3.7869077,65.2768
2025-01-16T23:07Z,3.8670175,64.859085
2025-01-16T23:27Z,3.4184024,66.121765
2025-01-16T23:37Z,3.6373694,65.41032
2025-01-16T23:47Z,3.5492485,65.91196
2025-01-17T00:07Z,3.3943694,66.14656
2025-01-17T00:17Z,3.4157321,66.19234
2025-01-17T00:37Z,3.4664683,65.91577
2025-01-17T00:47Z,3.5412376,65.88335
2025-01-17T01:07Z,3.6160066,65.734566
2025-01-17T01:17Z,3.5572596,65.482796
2025-01-17T01:27Z,3.6133363,65.42176
2025-01-17T01:37Z,3.5706112,65.36454
2025-01-17T01:47Z,3.5812924,64.62257
2025-01-17T01:57Z,3.511864,64.00458
2025-01-17T02:07Z,3.340963,63.815746
2025-01-17T02:17Z,3.5198748,62.980316
2025-01-17T02:47Z,3.4023805,63.197758
2025-01-17T02:57Z,3.5145342,63.06424
2025-01-17T03:07Z,3.5812924,62.67895
2025-01-17T03:17Z,3.3676662,63.21874
2025-01-17T03:27Z,3.1807432,64.00076
2025-01-17T03:37Z,3.463798,62.936447
2025-01-17T03:47Z,3.340963,63.243534
2025-01-17T03:57Z,3.23682,63.213017
2025-01-17T04:07Z,3.4878309,62.394753
2025-01-17T04:17Z,3.2795453,63.172962
2025-01-17T04:27Z,3.1353476,63.45907
2025-01-17T04:37Z,2.985809,63.60212
2025-01-17T04:47Z,2.8229191,63.99504
2025-01-17T04:57Z,2.838941,63.596397
2025-01-17T05:07Z,2.9243915,63.38468
2025-01-17T05:17Z,2.8175783,63.55062
2025-01-17T05:27Z,2.7267873,63.707027
2025-01-17T05:37Z,2.7721827,63.562065
2025-01-17T05:57Z,2.4036775,63.88823
2025-01-17T06:07Z,2.7508202,63.176777
2025-01-17T06:17Z,2.6066225,63.42092
2025-01-17T06:27Z,2.6573586,63.220646
2025-01-17T06:37Z,2.635996,63.533455
2025-01-17T06:47Z,2.7267873,63.409477
2025-01-17T06:57Z,2.7374685,63.401848
2025-01-17T07:07Z,2.9083695,63.213017
2025-01-17T07:17Z,2.7508202,63.991226
2025-01-17T07:27Z,2.8416114,63.80621
2025-01-17T07:57Z,2.814908,63.600212
2025-01-17T08:07Z,2.8656442,63.619286
2025-01-17T08:17Z,3.041886,62.9765
2025-01-17T08:27Z,3.0258641,62.81056
2025-01-17T08:37Z,3.1967652,62.36423
2025-01-17T08:47Z,3.3142595,62.062866
2025-01-17T08:57Z,3.1620507,62.434807
2025-01-17T09:07Z,3.284886,61.992294
2025-01-17T09:17Z,3.3329518,61.22362
2025-01-17T09:27Z,3.5145342,60.552223
2025-01-17T09:37Z,3.3382926,61.5803
2025-01-17T09:47Z,3.1540399,61.885483
2025-01-17T09:57Z,3.0312047,62.423363
2025-01-17T10:07Z,3.2822156,61.524986
2025-01-17T10:17Z,3.5439079,60.86694
2025-01-17T10:27Z,3.6614022,60.64378
2025-01-17T10:47Z,3.8563364,59.680553
2025-01-17T10:57Z,3.9684901,59.88655
2025-01-17T11:07Z,3.7922485,60.203175
2025-01-17T11:27Z,4.1153584,59.115967
2025-01-17T11:37Z,4.099336,59.960938
2025-01-17T11:47Z,4.1474023,59.46311
2025-01-17T11:57Z,4.8416877,57.891434
2025-01-17T12:07Z,5.3276873,56.294956
2025-01-17T12:17Z,5.041962,57.139927
2025-01-17T12:27Z,4.919127,56.85954
2025-01-17T12:37Z,5.373083,55.21729
2025-01-17T12:47Z,5.3036547,56.06607
2025-01-17T12:57Z,5.613413,55.903946
2025-01-17T13:07Z,5.8457313,54.91974
2025-01-17T13:17Z,5.7068744,55.917297
2025-01-17T13:27Z,5.6054015,56.079422
2025-01-17T13:37Z,5.087358,57.27344
2025-01-17T13:47Z,5.6534677,55.903946
2025-01-17T13:57Z,5.981918,55.652172
2025-01-17T14:07Z,5.4638743,57.054092
2025-01-17T14:17Z,5.0366216,57.735027
2025-01-17T14:27Z,5.1647973,58.251926
2025-01-17T14:37Z,5.3837643,57.651104
2025-01-17T14:47Z,5.338369,57.79034
2025-01-17T14:57Z,5.130083,57.530937
2025-01-17T15:07Z,4.9698634,58.412148
2025-01-17T15:17Z,4.4892044,59.794994
2025-01-17T15:27Z,4.3236437,60.281376
2025-01-17T15:37Z,4.2568855,60.775387
2025-01-17T15:47Z,4.0165563,61.423897
2025-01-17T15:57Z,3.9791715,61.74052
2025-01-17T16:07Z,3.7388418,62.369953
2025-01-17T16:17Z,3.5519187,63.193943
2025-01-17T16:27Z,3.260853,63.598305
2025-01-17T16:37Z,3.3302815,63.365604
2025-01-17T16:47Z,3.0792706,64.723656
2025-01-17T16:57Z,3.1967652,64.479515
2025-01-17T17:07Z,2.838941,65.31686
2025-01-17T17:17Z,2.8896773,65.412224
2025-01-17T17:27Z,2.7668421,65.59724
2025-01-17T17:37Z,2.9110398,65.43511
2025-01-17T17:47Z,2.9377432,65.58007
2025-01-17T17:57Z,2.7454796,66.24574
2025-01-17T18:17Z,2.8656442,66.33921
2025-01-17T18:27Z,2.7428093,66.49752
2025-01-17T18:47Z,2.2087433,68.28474
2025-01-17T18:57Z,2.1206226,67.95094
2025-01-17T19:07Z,2.083238,68.151215
2025-01-17T19:27Z,1.9336996,68.67574
2025-01-17T19:37Z,1.8429084,68.87602
2025-01-17T19:47Z,1.9737545,68.96948
2025-01-17T20:07Z,2.34226,68.02342
2025-01-17T20:17Z,2.3743038,68.05394
2025-01-17T20:27Z,2.529183,67.52369
2025-01-17T20:37Z,2.7080948,66.89426
2025-01-17T20:57Z,2.5211718,67.1918
2025-01-17T21:07Z,2.5318532,66.78935
2025-01-17T21:17Z,2.5852597,66.66537
2025-01-17T21:27Z,2.684062,66.306786
2025-01-17T21:37Z,2.7107651,66.314415
2025-01-17T21:47Z,2.8015563,66.1046
2025-01-17T21:57Z,2.716106,66.11223
2025-01-17T22:07Z,2.7267873,65.98825
2025-01-17T22:17Z,2.5158312,66.493706
2025-01-17T22:27Z,2.2915237,66.65583
2025-01-17T22:47Z,2.2274358,66.573814
2025-01-17T22:57Z,1.9871061,67.21278
2025-01-17T23:07Z,1.9951171,66.93622
2025-01-17T23:08Z,1.9951171,66.93622
2025-01-17T23:17Z,2.0057983,67.11551
2025-01-17T23:27Z,2.0057983,66.88663
2025-01-17T23:37Z,2.123293,66.508965
2025-01-17T23:47Z,2.3743038,65.75937
2025-01-17T23:57Z,2.2327764,66.34875
2025-01-18T00:07Z,2.238117,66.1828
2025-01-18T00:17Z,2.1152818,65.88335
2025-01-18T00:27Z,2.1046007,65.89288
2025-01-18T00:37Z,2.1847105,65.58579
2025-01-18T00:47Z,2.0004578,66.407875
2025-01-18T00:57Z,1.9790951,66.335396
2025-01-18T01:07Z,1.9897765,65.86809
2025-01-18T01:17Z,2.091249,65.22911
2025-01-18T01:27Z,2.2034028,65.07843
2025-01-18T01:37Z,2.0618753,65.24437
2025-01-18T01:47Z,1.8322271,65.88907
2025-01-18T01:57Z,2.0405128,65.8719
2025-01-18T02:07Z,2.3128862,65.41985
2025-01-18T02:27Z,1.9737545,65.692604
2025-01-18T02:37Z,1.9470512,65.39315
2025-01-18T02:47Z,1.8989853,66.21141
2025-01-18T02:57Z,1.9256885,66.09506
2025-01-18T03:07Z,1.8669413,66.29534
